id_fichero,id_frase,tipo,text
11034245,T7,Premise,"Systemic recurrence was 7/74 (stage III; 9.4%) in the IV arm and 5/92 (stage III; 5.4%) in the oral arm, respectively.",
11034245,T8,Premise,"The most common site of systemic recurrence was the liver.",
11034245,T9,Premise,"Toxicity profile was as follows: leukopenia (30/74 vs. 17/92) and alopecia (21/74 vs. 13/92) were statistically more common in the IV arm.",
11034245,T10,Premise,"Diarrhea was more common in the oral arm.",
11034245,T11,Premise,"Poor quality of life score between two groups was observed at 1 month (23.9% vs. 13%) and 2 months (15.8% vs. 3.7%) after chemotherapy.",
11034245,T12,Premise,"Good quality of life score was observed at 1 month (19.5% vs. 49%) and 2 months (47% vs. 72%), respectively (P<.05).",
11034245,T13,Claim,"Oral doxifluridine with leucovorin shows a comparable therapeutic efficacy to intravenous 5-FU regimen with high quality of life as postoperative adjuvant therapy.",
11034245,T14,Claim,"The oral regimen also can be safely given with appropriate toxicity and tolerability.",
11106123,T1,Premise,"After a median follow-up time of 62 (range 18-108) weeks, the median time to progression was 38, 25, and 27 weeks for arm A, B, and C, respectively.",
11106123,T2,Premise,"With 94 patients still alive, the one-year probability of survival was 61%, 54%, and 59%, respectively.",
11106123,T3,Premise,"WHO grade 3 or 4 neutropenia and diarrhoea affected 46% and 16%, respectively, of patients treated with CPT-11 + LFA 5-FU.",
11106123,T4,Premise,"Median relative dose intensity over eight cycles (DI8) was 78% for CPT-11 and 82% for 5-FU.",
11106123,T5,Premise,"Severe toxicities of TOM + LFA-5-FU were neutropenia (16%) and diarrhoea (16%), but median relative DI8 was 93% for TOM, and 82% for 5-FU.",
11106123,T6,Premise,"CPT-11 + LFA-5-FU compares favorably in term of activity and toxicity with other combination regimens including CPT-11 and continuous infusional 5-FU.",
11106123,T7,Claim,"The hypothesis of a RR 15% higher than the MTX + LFA-5-FU treatment can not be ruled out after this interim analysis.",
11106123,T8,Claim,"The TOM + LFA 5-FU regimen showed a RR and a toxicity profile very close to the MTX + LFA 5-FU combination, and does not deserve further evaluation in advanced colorectal cancer patients.",
11142481,T1,Premise,"Nine CR and twenty-seven PR were obtained on one hundred eleven evaluable patients treated in experimental arm (RR = 32%, 95% confidence interval (95% CI): 24%-42%), while two CR and eleven PR were observed among one hundred three evaluable patients in control arm (RR = 13%, 95% CI: 7%-21%).",
11142481,T3,Premise,"WHO grade 3-4 toxicity occurred in 13% of cycles of experimental arm and in 8% of cycles in control arm.",
11142481,T4,Premise,"The PFS was significantly longer in experimental arm (6.2 vs. 4.3 months, odds ratio 0.66, P = 0.003),",
11142481,T5,Premise,"the overall survival was similar in both arms (14.8 months in experimental arm vs. 14.1 months in control arm);",
11142481,T6,Claim,"quality of life was similar as well.",
11142481,T7,Premise,"Eighty percent of patients receiving second-line chemotherapy in control arm were treated with continuous infusion 5-FU.",
11142481,T8,Claim,"schedule-specific biochemical modulation of FU is more active than MTX --> 5-FU as first-line treatment of advanced colorectal cancer.",
11142481,T9,Claim,"However, the overall survival was similar suggesting that alternating bolus and infusional 5-FU upfront may be as effective as giving them in sequence as first- and second-line treatment.",
11181777,T1,MajorClaim,"The combination of etoposide plus cisplatin (EP) is considered to be standard therapy for small-cell lung cancer (SCLC).",
11181777,T2,Premise,"Patients in the PCDE arm had a statistically significant higher frequency of combined complete plus partial responses compared with those in the EP arm (21% plus 55% versus 13% plus 48%, respectively; P =.02 for difference in combined objective responses).",
11181777,T3,Premise,"Patients in the PCDE arm survived longer than those in the EP arm (1-year survival rate: 40% and 29%, respectively; median survival: 10.5 and 9.3 months, respectively; log-rank P =.0067).",
11181777,T4,Premise,"In the Cox model, the relative risk of death for patients in the PCDE arm compared with those in the EP arm was 0.70 (95% confidence interval = 0.51 to 0.95);",
11181777,T5,Premise,"the disease also progressed more slowly in patients in the PCDE arm.",
11181777,T6,Premise,"Hematologic toxicity was higher in the PCDE arm (22% with documented infections compared with 8% in the EP arm; P =.0038),",
11181777,T7,Premise,"the toxicity-related death rate was 9% in the PCDE arm versus 5.5% in the EP arm (P =.22).",
11181777,T8,Claim,"The global health status showed similar improvement in both arms during treatment.",
11181777,T9,Claim,"Compared with the EP regimen, the PCDE regimen yielded higher response rates and better survival rates in patients with extensive SCLC without affecting the quality of life of the patients during chemotherapy.",
11250991,T1,Premise,"The projected 2-year PFS is 90.4% on three cycles and 89.4% on four cycles.",
11250991,T2,Premise,"The difference in PFS between three and four cycles is -1.0% (80% confidence limit [CL], -3.8%, +1.8%).",
11250991,T3,Claim,"Equivalence for three versus four cycles is claimed because both the upper and lower bounds of the 80% CL are less than 5%.",
11250991,T4,Premise,"In the 5- versus 3-day comparison, the projected 2-year PFS is 88.8% and 89.7%, respectively (difference, -0.9%, (80% CL, -4.1%, +2.2%).",
11250991,T5,Claim,"equivalence is claimed in this comparison also.",
11250991,T6,Premise,"Frequencies of hematologic and nonhematologic toxicities were essentially similar.",
11250991,T7,Premise,"Quality of life was maintained better in patients receiving three cycles;",
11250991,T8,Premise,"no differences were detected between 3 and 5 days of treatment.",
11250991,T9,Claim,"three cycles of BEP, with etoposide at 500 mg/m(2), is sufficient therapy in good-prognosis germ cell cancer",
11250991,T10,Claim,"the administration of the chemotherapy in 3 days has no detrimental effect on the effectiveness of the BEP regimen.",
11304763,T1,Premise,"Complete and partial response rates to induction PE were 3% and 32%, respectively.",
11304763,T2,Premise,"A 7% response rate was observed with topotecan (complete response, 2%; partial response, 5%).",
11304763,T3,Premise,"The median survival time for all 402 eligible patients was 9.6 months.",
11304763,T4,Premise,"Progression-free survival (PFS) from date of randomization on step 2 was significantly better with topotecan compared with observation (3.6 months v 2.3 months; P <.001).",
11304763,T5,Premise,"overall survival from date of randomization on step 2 was not significantly different between the observation and topotecan arms (8.9 months v 9.3 months; P =.43).",
11304763,T6,Premise,"Grade 4 neutropenia and thrombocytopenia occurred in 50% and 3%, respectively, of PE patients in step 1 and 60% and 13% of topotecan patients in step 2.",
11304763,T7,Premise,"Grade 4/5 infection was observed in 4.6% of PE patients and 1.8% of topotecan patients.",
11304763,T8,Premise,"Grade 3/4 anemia developed in 22% of patients who received topotecan.",
11304763,T9,Premise,"No difference in quality of life between topotecan and observation was observed at any assessment time or for any of the subscale scores.",
11304763,T10,Claim,"Four cycles of PE induction therapy followed by four cycles of topotecan improved PFS but failed to improve overall survival or quality of life in extensive-stage SCLC.",
11304763,T11,Claim,"Four cycles of standard PE remains an appropriate first-line treatment for extensive-stage SCLC patients with good performance status.",
12122096,T1,MajorClaim,"The role of adjuvant chemotherapy in postmenopausal patients with lymph node-negative breast cancer is controversial.",
12122096,T2,Premise,"The added benefit of CMF followed by tamoxifen over tamoxifen alone was statistically significantly dependent on ER status (tests for interaction: P =.01 for disease-free survival [DFS] and P =.07 for overall survival [OS]).",
12122096,T3,Premise,"For patients with ER-negative tumors, the addition of CMF statistically significantly improved DFS (5-year DFS = 84% for CMF-->tamoxifen versus 69% for tamoxifen alone; difference = 15%; 95% confidence interval [CI] = 6% to 24%; risk ratio [RR] = 0.52; 95% CI = 0.34 to 0.79; P =.003) and OS (5-year OS = 89% for CMF-->tamoxifen versus 81% for tamoxifen alone; difference = 8%; 95% CI = 0% to 16%; RR = 0.51; 95% CI = 0.30 to 0.87; P =.01).",
12122096,T4,Premise,"By contrast, for patients with ER-positive tumors, addition of CMF provided no benefit in terms of DFS (5-year DFS = 84% for CMF-->tamoxifen versus 85% for tamoxifen alone; difference = -1; 95% CI = -6% to 4%; RR = 0.99; 95% CI = 0.75 to 1.30; P =.92) or OS (5-year OS = 95% for CMF-->tamoxifen versus 93% for tamoxifen alone; difference = 2%; 95% CI = -1% to 5%; RR = 0.95; 95% CI = 0.64 to 1.40; P =.80).",
12122096,T5,Claim,"Postmenopausal patients with lymph node-negative breast cancer benefited substantially from adjuvant chemotherapy if their cancer was ER-negative (i.e., endocrine-nonresponsive).",
12122096,T6,Claim,"In contrast, if their cancer was ER-positive (i.e., endocrine-responsive), they obtained no benefit from the combination treatment compared with tamoxifen alone.",
12131085,T1,Claim,"A colonic J-pouch may reduce excessive stool frequency and incontinence after anterior resection, but at the risk of evacuation problems.",
12131085,T2,Claim,"Experimental surgery on pigs has suggested that a coloplasty pouch (CP) may be a useful alternative",
12131085,T3,Premise,"At 4 months, J-pouch patients had 10.3% less stool fragmentation but poorer stool deferment and more nocturnal leakage.",
12131085,T4,Premise,"there were no differences in the bowel function, continence score, and quality of life at 1 year.",
12131085,T5,Premise,"There were no differences in the anorectal manometry and endoanal ultrasound findings.",
12131085,T6,Claim,"Coloplasty pouches resulted in more anastomotic leaks and minimal differences in bowel function.",
12131085,T7,Claim,"the J-pouch remains the benchmark for routine clinical practice,",
12131085,T8,Claim,"due care (including defunctioning stoma) should be exercised in situations requiring CP.",
12131085,T9,Premise,"CP resulted in more anastomotic leaks.",
12181240,T1,Claim,"Chemotherapy is moderately efficient as a treatment for pancreatic adenocarcinoma,",
12181240,T2,Claim,"but patient survival and quality of life has improved with this modality in some trials.",
12181240,T3,Premise,"Toxicity (WHO grade 3-4) was lower with FU than with FUP (20% versus 48%, P <0.001), as was neutropenia (6% versus 23%), vomiting (4% versus 17%) and toxicity-related deaths (one versus four early in the trial).",
12181240,T4,Premise,"The response rate was low in both arms, but superior in the FUP arm: 12% versus 0% (intention-to-treat analysis, P <0.01).",
12181240,T5,Premise,"The survival rates at 6 months were 28% and 38% for the FU and FUP arms, respectively, and 1-year survival rates were 9% and 17% (log-rank test, P = 0.10).",
12181240,T6,Premise,"One-year progression-free survival was 0% with FU versus 10% with FUP (log-rank test, P = 0.0001).",
12181240,T7,Claim,"In advanced pancreatic carcinomas with a poor prognosis, FUP was superior to FU in terms of response and progression-free survival, but not in terms of overall survival.",
12181240,T8,Claim,"A more effective, better tolerated version of this FUP combination is needed.",
12195763,T1,Claim,"Amitriptyline is the most common analgesic adjuvant used in cancer patients with neuropathic pain,",
12195763,T2,Claim,"no specific studies have demonstrated a benefit.",
12195763,T3,Premise,"No significant benefits in analgesia were found in the global pain intensity of the previous week of treatment, the least pain intensity or the pain evaluated just after a week of treatment, at the moment of the visit, when amitriptyline was compared with placebo.",
12195763,T4,Premise,"A significant difference was evidenced for the worst pain (P < 0.035).",
12195763,T5,Premise,"No differences in opioid doses during the period of study were found.",
12195763,T6,Premise,"Drowsiness, confusion and dry mouth were significantly more intense with amitriptyline than with placebo (P < 0.036, 0.003, and 0.034, respectively).",
12195763,T7,Premise,"There were no substantial differences between the two treatments in Spitzer's quality of life score and for each item.",
12195763,T8,Premise,"No differences in patients' preference for the two treatment periods were found.",
12195763,T9,Claim,"The analgesic effects of amitriptyline were slight and associated with adverse effects.",
12195763,T10,Claim,"the extensive use of the drug for cancer pain should be questioned.",
12202326,T1,Premise,"No evidence of a difference was observed between the two treatment groups in terms of activity level, anxiety, depression, and psychological distress, as recorded by the patients.",
12202326,T2,Premise,"Adverse events were more common in the immediate treatment group.",
12202326,T3,Premise,"Neither group had a survival advantage (hazard ratio 0.95, 0.73 to 1.24; P=0.71).",
12202326,T4,Premise,"Median survival was 8.3 months and 7.9 months,",
12202326,T5,Premise,"the survival rates were 31% and 29% at 12 months, for the immediate and delayed treatment groups, respectively.",
12202326,T6,Claim,"In minimally symptomatic patients with locally advanced non-small cell lung cancer, no persuasive evidence was found to indicate that giving immediate palliative thoracic radiotherapy improves symptom control, quality of life, or survival when compared with delaying until symptoms require treatment.",
12202326,T7,Premise,"The primary outcome measure was achieved in 28% of the immediate treatment group and 26% of patients from the delayed treatment group (27/97 and 27/103, respectively; absolute difference 1.6%, 95% confidence interval -10.7% to 13.9%).",
12243809,T3,Premise,"The incidence of Grade 4 toxicity was 56% in patients receiving mitomycin-C and 29% in those who did not.",
12243809,T4,Premise,"Only 1 patient in each group had acute nonhematologic toxicity greater than Grade 3 (nausea and vomiting).",
12243809,T5,Premise,"No acute Grade 4 radiation toxicity developed.",
12243809,T6,Premise,"The incidences of long-term toxicity were equivalent across the arms.",
12243809,T7,Premise,"Three treatment-related deaths occurred: 2 patients in the surgical arms (one late pulmonary toxicity and one pulmonary embolus), and 1 patient in the radiation arm (radiation pneumonitis).",
12243809,T8,Premise,"Induction chemotherapy was completed in 78% of the patients.",
12243809,T9,Premise,"Complete resection was performed in 73% of 26 patients undergoing thoracotomy.",
12243809,T10,Premise,"Consolidation chemotherapy was completed in 75% of the patients.",
12243809,T11,Premise,"No statistically significant difference was found among the treatment arms.",
12243809,T12,Premise,"The overall progression-free survival rate was 53% at 1 year and 17% at 3 years.",
12243809,T13,Premise,"The median progression-free survival was 14 months.",
12243809,T14,Premise,"No difference in the 1-year survival rate (70% vs. 66%) or median survival time (19.4 vs. 17.4 months) between the surgery and RT arms.",
12243809,T15,Premise,"The median survival in the patients receiving induction chemotherapy only was 8.9 months.",
12243809,T16,Premise,"Mitomycin-C had no impact on survival (p = 0.75).",
12243809,T17,Premise,"No statistically significant difference was noted in the time to local failure between the surgical and RT arms.",
12243809,T18,Claim,"The patient accrual to this trial made its results inconclusive,",
12243809,T19,Claim,"histologic confirmation of N2 disease in the surgical and nonsurgical arms eliminated the usual biases from clinical staging.",
12243809,T20,Claim,"local control and survival were essentially equal between the surgical and RT arms.",
12243809,T21,Claim,"The 3- and 5-year survival rates of nonsurgical therapy were comparable to published surgical trials of N2 disease.",
12351592,T1,Premise,"Mucositis occurs in almost all patients treated with radiotherapy for head and neck cancer.",
12351592,T2,Premise,"Toxicity profiles were similar between the two arms of the study.",
12351592,T3,Premise,"The median time to development of severe mucositis from the start of radiotherapy was 3.61 weeks on BCoG and 3.96 weeks on placebo (P =.61).",
12351592,T4,Premise,"There were no statistically significant differences between the arms in the extent of severe mucositis as measured by physician, in oral toxicities as recorded by patients, or in radiotherapy delays.",
12351592,T5,Claim,"in this group of patients treated with conventional radiotherapy, the lozenge did not impact significantly on the severity of mucositis.",
12351592,T6,Claim,"Whether such a lozenge would be beneficial in treatment situations where rate of severe mucositis is higher (ie, in patients treated with unconventional fractionation or with concomitant chemotherapy) is unknown.",
12359855,T1,Claim,"Bone metastases are a common cause of morbidity in patients with prostate carcinoma.",
12359855,T3,Premise,"A greater proportion of patients who received placebo had skeletal-related events than those who received zoledronic acid at 4 mg (44.2% versus 33.2%; difference = -11.0%, 95% confidence interval [CI] = -20.3% to -1.8%; P =.021) or those who received zoledronic acid at 8/4 mg (38.5%; difference versus placebo = -5.8%, 95% CI = -15.1% to 3.6%; P =.222).",
12359855,T4,Premise,"Median time to first skeletal-related event was 321 days for patients who received placebo, was not reached for patients who received zoledronic acid at 4 mg (P =.011 versus placebo), and was 363 days for those who received zoledronic acid at 8/4 mg (P =.491 versus placebo).",
12359855,T5,Premise,"Compared with urinary markers in patients who received placebo, urinary markers of bone resorption were statistically significantly decreased in patients who received zoledronic acid at either dose (P =.001).",
12359855,T6,Premise,"Pain and analgesic scores increased more in patients who received placebo than in patients who received zoledronic acid,",
12359855,T7,Premise,"there were no differences in disease progression, performance status, or quality-of-life scores among the groups.",
12359855,T8,Claim,"Zoledronic acid at 4 mg given as a 15-minute infusion was well tolerated,",
12359855,T9,Claim,"the 8-mg dose was associated with renal function deterioration.",
12359855,T10,Claim,"Zoledronic acid at 4 mg reduced skeletal-related events in prostate cancer patients with bone metastases.",
12395333,T2,Claim,"Tamoxifen (TMX) is believed to inhibit HCC positive for estrogen receptor (ER), but most HCCs are ER negative.",
12395333,T3,Claim,"Results of previous phase 3 trials in inoperable HCC have been conflicting and inconclusive.",
12395333,T4,Claim,"At higher doses, however, TMX inhibits HCC through ER-independent mechanisms.",
12395333,T5,Premise,"Three-month survival rates for the P, TMX60, and TMX120 groups were 44%, 41%, and 35%, respectively, with a statistically significant trend difference in survival across the 3 treatment regimens (P =.011).",
12395333,T6,Premise,"There was a significantly higher risk of death in the TMX120 group compared with the P group (hazard ratio, 1.39; 95% confidence interval, 1.07-1.81).",
12395333,T7,Premise,"Adverse drug reactions were reported in 3% (9 patients),",
12395333,T8,Premise,"8 patients were lost to follow-up.",
12395333,T9,Claim,"TMX does not prolong survival in patients with inoperable HCC and has an increasingly negative impact with increasing dose.",
12395333,T10,Claim,"No appreciable advantage to QoL with TMX was observed.",
12431965,T1,Claim,"Increased expression of metalloproteinases is associated with poor prognosis in small-cell lung cancer (SCLC).",
12431965,T2,Premise,"Best response to induction therapy was complete remission for 176 patients (33%), partial remission for 341 (64%), and 15 patients (3%) had undergone surgical resection.",
12431965,T3,Premise,"Median survivals for marimastat and placebo patients were 9.3 months and 9.7 months, respectively (P =.90).",
12431965,T4,Premise,"The median time to progression for marimastat patients was 4.3 months compared with 4.4 months for placebo patients (P =.81).",
12431965,T5,Premise,"Toxicity was generally limited to musculoskeletal symptoms (18% grade 3/4 for marimastat).",
