id_fichero,id_frase,tipo,text
11304763,T6,Premise,"La neutropenia y la trombocitopenia de grado 4 ocurrieron en el 50% y el 3%, respectivamente, de los pacientes con PE en los pasos 1 y 60% y 13% de los pacientes con topotecan en los pasos 2.",
11304763,T7,Premise,"Se observó infección de grado 4/5 en el 4,6% de los pacientes con PE y en el 1,8% de los pacientes con topotecán.",
11304763,T8,Premise,"La anemia de grado 3/4 se desarrolló en el 22% de los pacientes que recibieron topotecan.",
11304763,T9,Premise,"No se observó diferencia en la calidad de vida entre topotecan y observación en ningún momento de evaluación ni para ninguna de las puntuaciones de subescala.",
11304763,T10,Claim,"Cuatro ciclos de terapia de inducción de PE seguidos de cuatro ciclos de topotecan mejoraron la SLP pero no mejoraron la supervivencia global o la calidad de vida en el CPCP en estadio extenso.",
11304763,T11,Claim,"Cuatro ciclos de PE estándar siguen siendo un tratamiento de primera línea adecuado para pacientes con CPCP en estadios extensos con buen estado de rendimiento.",
12122096,T1,MajorClaim,"El papel de la quimioterapia adyuvante en pacientes postmenopáusicos con cáncer de mama ganglionar negativo es controvertido.",
12122096,T2,Premise,"El beneficio añadido de CMF seguido de tamoxifeno sobre tamoxifeno solo fue estadísticamente significativamente dependiente del estado de ER (pruebas de interacción: P = 0,01 para supervivencia libre de enfermedad [SDF] y P = 0,7 para supervivencia global [SOS]).",
12122096,T3,Premise,"Para los pacientes con tumores ER negativos, la adición de CMF mejoró estadísticamente significativamente la SDA (FSD a 5 años = 84% para CMF--> tamoxifeno versus 69% para tamoxifeno solo; diferencia = 15%; intervalo de confianza del 95% [IC] = 6% a 24%; relación de riesgo [RR] = 0,52; IC 95% = 0,34 a 0,79; P = 0,003) y SG (OS a 5 años = 89% para CMF--> tamoxifeno versus 81% para tamoxifeno solo; diferencia = 8%; IC 95% = 0% a 16%; RR = 0,51; IC 95% = 0,30 a 0,87; P = 0,01).",
12122096,T4,Premise,"Por el contrario, para los pacientes con tumores positivos para la ER, la adición de CMF no proporcionó ningún beneficio en términos de SDA (5 años DFS = 84% para CMF--> tamoxifeno versus 85% para tamoxifeno solo; diferencia = -1; IC 95% = -6% a 4%; RR = 0,99; IC 95% = 0,75 a 1,30; P = 0,92) o SG (OS 5 años = 95% para CMF--> tamoxifeno versus 93% para tamoxifeno solo; diferencia = 2%; IC 95% = -1% a 5%; RR = 0,95; IC 95% = 0,64 a 1,40; P = 80).",
12122096,T5,Claim,"Los pacientes posmenopáusicos con cáncer de mama ganglionar negativo se beneficiaron sustancialmente de la quimioterapia adyuvante si su cáncer era ER negativo (es decir, no responde endocrino).",
12122096,T6,Claim,"En cambio, si su cáncer era ER positivo (es decir, con respuesta endocrina), no obtuvieron ningún beneficio del tratamiento combinado en comparación con el tamoxifeno solo.",
12131085,T1,Claim,"Un taladro colónico puede reducir la frecuencia excesiva de las heces y la incontinencia después de la resección anterior, pero con el riesgo de problemas de evacuación.",
12131085,T2,Claim,"La cirugía experimental en cerdos ha sugerido que una bolsa de coloplastia (CP) puede ser una alternativa útil",
12131085,T3,Premise,"A los 4 meses, los pacientes con J-pouch presentaron un 10,3% menos de fragmentación de las heces, pero un menor aplazamiento de las heces y más fugas nocturnas.",
12131085,T4,Premise,"no hubo diferencias en la función intestinal, puntuación de continencia y calidad de vida a 1 año.",
12131085,T5,Premise,"No hubo diferencias en los hallazgos de la manometría anorectal y ecografía endoanal.",
12131085,T6,Claim,"Las bolsas de coloplastia produjeron más fugas anastomóticas y diferencias mínimas en la función intestinal.",
12131085,T7,Claim,"la j-pouch sigue siendo el punto de referencia para la práctica clínica de rutina,",
12131085,T8,Claim,"debe prestarse la debida atención (incluido el estoma disfuncional) en situaciones que requieran PC.",
12131085,T9,Premise,"La CP resultó en más fugas anastomóticas.",
12181240,T1,Claim,"La quimioterapia es moderadamente eficiente como tratamiento para el adenocarcinoma pancreático,",
12181240,T2,Claim,"pero la supervivencia del paciente y la calidad de vida han mejorado con esta modalidad en algunos ensayos.",
12181240,T3,Premise,"La toxicidad (grado 3-4 de la OMS) fue menor con FU que con FUP (20% frente a 48%, p < 0,001), al igual que la neutropenia (6% frente a 23%), los vómitos (4% frente a 17%) y las muertes relacionadas con la toxicidad (una frente a cuatro al principio del ensayo).",
12181240,T4,Premise,"La tasa de respuesta fue baja en ambos brazos, pero superior en el brazo de la FUP: 12% versus 0% (análisis de intención de tratar, p <0,01).",
12181240,T5,Premise,"Las tasas de supervivencia a los 6 meses fueron de 28% y 38% para los grupos de FU y FUP, respectivamente, y las tasas de supervivencia a 1 año fueron de 9% y 17% (prueba de rango logarítmico, P = 0,10).",
12181240,T6,Premise,"La supervivencia a un año libre de progresión fue de 0% con FU frente a 10% con FUP (prueba de rango logarítmico, P = 0,0001).",
12181240,T7,Claim,"En carcinomas pancreáticos avanzados con mal pronóstico, la FUP fue superior a la FU en términos de respuesta y supervivencia libre de progresión, pero no en términos de supervivencia global.",
12181240,T8,Claim,"Se necesita una versión más eficaz y mejor tolerada de esta combinación de FUP.",
12195763,T1,Claim,"Amitriptilina es el analgésico adyuvante más común utilizado en pacientes con cáncer con dolor neuropático,",
12195763,T2,Claim,"ningún estudio específico ha demostrado un beneficio.",
12195763,T3,Premise,"No se encontraron beneficios significativos en analgesia en la intensidad global del dolor de la semana anterior de tratamiento, la menor intensidad del dolor o el dolor evaluado justo después de una semana de tratamiento, en el momento de la visita, cuando se comparó amitriptilina con placebo.",
12195763,T4,Premise,"Se evidenció una diferencia significativa para el peor dolor (P < 0,035).",
12195763,T5,Premise,"No se encontraron diferencias en las dosis de opioides durante el período de estudio.",
12195763,T6,Premise,"La somnolencia, la confusión y la sequedad bucal fueron significativamente más intensas con amitriptilina que con placebo (P < 0,036, 0,003 y 0,034, respectivamente).",
12195763,T7,Premise,"No hubo diferencias sustanciales entre los dos tratamientos en el puntaje de calidad de vida de Spitzer y para cada ítem.",
12195763,T8,Premise,"No se encontraron diferencias en la preferencia de los pacientes por los dos periodos de tratamiento.",
12195763,T9,Claim,"Los efectos analgésicos de la amitriptilina fueron leves y se asociaron con efectos adversos.",
12195763,T10,Claim,"Debe cuestionarse el uso extensivo del medicamento para el dolor por cáncer.",
12202326,T1,Premise,"No se observó evidencia de diferencia entre los dos grupos de tratamiento en términos de nivel de actividad, ansiedad, depresión y sufrimiento psicológico, según lo registrado por los pacientes.",
12202326,T2,Premise,"Las reacciones adversas fueron más frecuentes en el grupo de tratamiento inmediato.",
12202326,T3,Premise,"Ninguno de los dos grupos tuvo una ventaja de supervivencia (razón de riesgo 0,95, 0,73 a 1,24; p = 0,71).",
12202326,T4,Premise,"La mediana de supervivencia fue de 8,3 meses y 7,9 meses,",
