id_fichero,id_frase,tipo,text
10856098,T4,Claim,"The survival with DOX and VNB is not superior to DOX alone in MBC.",
"10856098","Niguno","O","This phase III study was performed to determine the superiority of doxorubicin (DOX) and vinorelbine (VNB) (arm 1) versus DOX alone (arm 2) in metastatic breast cancer (MBC) for overall survival (OS), time to treatment failure (TTF), toxicity, and quality of life (QOL).",
"10856098","Niguno","O","Three hundred three patients were randomized to DOX 50 mg/m(2) intravenously (IV) on day 1 and VNB 25 mg/m(2) IV on days 1 and 8 (arm 1) or DOX 70 mg/m(2) IV on day 1 (arm 2).",
"10856098","Niguno","O","Both regimens were given every 3 weeks until a cumulative DOX dose of 450 mg/m(2).",
"10856098","Niguno","O","After 16 of the first 65 randomized patients experienced febrile neutropenia (FN), the doses were reduced to DOX 40 mg/m(2) on day 1 and VNB 20 mg/m(2) on days 1 and 8 versus DOX 60 mg/m(2) on day 1.",
"10856098","Niguno","O","Eligible patients were vinca alkaloid and anthracycline naive.",
"10856098","Niguno","O","Chemotherapy was first-line or second-line for MBC.",
"10856098","Niguno","O","Three patients were ineligible.",
"10856098","Niguno","O","Thus, 300 patients were assessable for toxicity and to determine time to disease progression (TTP), TTF, and OS.",
"10856098","Niguno","O","Two hundred eighty-nine patients were assessable for response, and 99 responders were assessable for response duration (RD).",
10880548,T1,MajorClaim,"Menopausal symptoms (e.g., hot flashes, vaginal dryness, and stress urinary incontinence) are very common in breast cancer survivors and cannot be managed with standard estrogen replacement therapy (ERT) in these patients.",
10880548,T2,Premise,"Patients receiving the intervention demonstrated statistically significant improvement (P =.0004) in menopausal symptoms but no significant change in vitality (P =.77).",
10880548,T3,Premise,"Sexual functioning was statistically significantly improved (P =.04) in the treatment group compared with the usual-care group.",
10880548,T4,Claim,"A clinical assessment and intervention program for menopausal symptom management in breast cancer survivors is feasible and acceptable to patients, leading to reduction in symptoms and improvement in sexual functioning.",
10880548,T5,Claim,"Measurable improvement in a general QOL measure was not demonstrated.",
"10880548","Niguno","O","The purpose of this study was to test the efficacy of a comprehensive menopausal assessment (CMA) intervention program in achieving relief of symptoms, the improvement in quality of life (QOL), and sexual functioning in breast cancer survivors.",
"10880548","Niguno","O","Using a two-group, randomized controlled design, we assigned 76 postmenopausal breast cancer survivors with at least one severe target symptom either to the intervention group or to a usual-care group.",
"10880548","Niguno","O","Seventy-two women were evaluable at the end of the study period.",
"10880548","Niguno","O","The CMA intervention, delivered by a nurse practitioner, focused on symptom assessment, education, counseling and, as appropriate, specific pharmacologic and behavioral interventions for each of the three target symptoms.",
"10880548","Niguno","O","Psychosocial symptoms were assessed with the use of a self-report screening instrument, and distressed women were referred for counseling if needed.",
"10880548","Niguno","O","The intervention took place over a 4-month period.",
"10880548","Niguno","O","Outcomes measured were scores on a composite menopausal symptom scale, the RAND Short Form Health Survey Vitality Scale, and the Cancer Rehabilitation Evaluation System (CARES) Sexual Functioning Scale at baseline and at 4-month follow-up.",
"10880548","Niguno","O","All statistical tests were two-sided and were performed at the alpha =.",
"10880548","Niguno","O","05 significance level.",
10880550,T1,Claim,"In phase II trials, paclitaxel has been shown to have antitumor activity in patients with advanced non-small-cell lung cancer (NSCLC).",
10880550,T3,Premise,"Survival was statistically significantly better in the paclitaxel plus supportive care arm than in the supportive care alone arm (two-sided P =.037) (median survival = 6.8 months versus 4.8 months).",
10880550,T4,Premise,"Cox multivariate analysis showed paclitaxel plus supportive care to be statistically significantly associated with improved survival (two-sided P =.048).",
10880550,T5,Premise,"QOL was similar for both treatment arms,",
10880550,T6,Premise,"except for the functional activity score of the Rotterdam Symptom Checklist, where QOL data statistically significantly favored the paclitaxel plus supportive care arm (two-sided P =.043).",
10880550,T7,Claim,"The addition of paclitaxel to best supportive care significantly improved survival and time to disease progression compared with best supportive care in patients with advanced NSCLC and may improve some aspects of QOL.",
"10880550","Niguno","O","However, the survival and quality-of-life (QOL) benefits of paclitaxel used as a single agent compared with supportive care alone have not been assessed in a randomized clinical trial.",
"10880550","Niguno","O","A total of 157 patients with stage IIIB or IV NSCLC who had received no prior chemotherapy were randomly assigned to receive either best supportive care alone (78 patients) or paclitaxel plus supportive care (79 patients).",
"10880550","Niguno","O","Paclitaxel was administered as a 3-hour intravenous infusion every 3 weeks.",
"10880550","Niguno","O","Supportive care included palliative radiotherapy and supportive therapy with corticosteroids, antibiotics, analgesics, antiemetics, transfusions, and other symptomatic therapy as required.",
"10880550","Niguno","O","The primary end point of the study was survival.",
"10880550","Niguno","O","Time to disease progression, response rate, adverse events, and QOL were secondary end points.",
"10880550","Niguno","O","Pretreatment characteristics were evenly distributed between the two arms.",
10930797,T1,Premise,"The final multivariate model predicted poor survival with multiple sites of visceral disease (P=0.003), DFI </=2 years (P=0.026) and pain (P=0.003).",
10930797,T2,Premise,"For survival, multiple sites of visceral disease, pain, global QL and fatigue were significant prognostic factors in the univariate analysis.",
10930797,T3,Premise,"For response, age, dyspnoea, fatigue and global QL were significant predictive factors in the univariate analysis.",
10930797,T4,Premise,"The final multivariate model for response selected DFI (P=0.009), multiple sites of visceral disease (P=0.037) and dyspnoea (P=<0.001) using forward selection,",
10930797,T5,Premise,"but model instability was indicated by the inclusion of fatigue and emotional function in the final model when backward selection was used.",
10930797,T6,Claim,"patient-assessed QL variables appear to be prognostic for survival and response to chemotherapy in women with advanced breast cancer.",
10930797,T7,Claim,"However, identification of prognostic factors from responses to questionnaires may be unstable, and their reliability and clinical utility should be tested prospectively.",
"10930797","Niguno","O","The aim of the project was to identify clinical and quality of life (QL) factors that together predict survival and response to chemotherapy in advanced breast cancer.",
"10930797","Niguno","O","Potential prognostic factors were studied in 187 women with baseline QL data from a trial of paclitaxel versus doxorubicin as first-line chemotherapy.",
"10930797","Niguno","O","Demographic and clinical factors studied were age, performance status, dominant site of disease and preceding disease-free interval (DFI).",
"10930797","Niguno","O","Factors from the EORTC QLQ-C30 were all function scales, fatigue, nausea/vomiting, pain, dyspnoea, insomnia, loss of appetite and global QL.",
"10930797","Niguno","O","The proportional hazards regression model with stratification for treatment, and the logistic regression model adjusting for treatment arm were used for univariate and multivariate analyses of survival and response to treatment, respectively.",
10944126,T1,Premise,"Patients allocated to oxaliplatin plus LV5FU2 had significantly longer progression-free survival (median, 9.0 v 6.2 months; P =.0003) and better response rate (50.7% v 22.3%; P =.0001) when compared with the control arm.",
10944126,T2,Premise,"The improvement in overall survival did not reach significance (median, 16.2 v 14.7 months; P =. 12).",
10944126,T3,Premise,"LV5FU2 plus oxaliplatin gave higher frequencies of National Cancer Institute common toxicity criteria grade 3/4 neutropenia (41. 7% v 5.3% of patients), grade 3/4 diarrhea (11.9% v 5.3%), and grade 3 neurosensory toxicity (18.2% v 0%), but this did not result in impairment of quality of life (QoL).",
10944126,T4,Premise,"Survival without disease progression or deterioration in global health status was longer in patients allocated to oxaliplatin treatment (P =.004).",
10944126,T5,Claim,"The LV5FU2-oxaliplatin combination seems beneficial as first-line therapy in advanced colorectal cancer, demonstrating a prolonged progression-free survival with acceptable tolerability and maintenance of QoL.",
"10944126","Niguno","O","In a previous study of treatment for advanced colorectal cancer, the LV5FU2 regimen, comprising leucovorin (LV) plus bolus and infusional fluorouracil (5FU) every 2 weeks, was superior to the standard North Central Cancer Treatment Group/Mayo Clinic 5-day bolus 5FU/LV regimen.",
"10944126","Niguno","O","This phase III study investigated the effect of combining oxaliplatin with LV5FU2, with progression-free survival as the primary end point.",
"10944126","Niguno","O","Four hundred twenty previously untreated patients with measurable disease were randomized to receive a 2-hour infusion of LV (200 mg/m(2)/d) followed by a 5FU bolus (400 mg/m(2)/d) and 22-hour infusion (600 mg/m(2)/d) for 2 consecutive days every 2 weeks, either alone or together with oxaliplatin 85 mg/m(2) as a 2-hour infusion on day 1.",
"10944126","Niguno","O","The improvement in overall survival did not reach significance (median, 16.2 v 14.7 months; P =.",
"10944126","Niguno","O","12).",
"10944126","Niguno","O","LV5FU2 plus oxaliplatin gave higher frequencies of National Cancer Institute common toxicity criteria grade 3/4 neutropenia (41.",
"10944126","Niguno","O","7% v 5.3% of patients), grade 3/4 diarrhea (11.9% v 5.3%), and grade 3 neurosensory toxicity (18.2% v 0%), but this did not result in impairment of quality of life (QoL).",
10944130,T1,Premise,"Complete or partial responses were achieved by 12% of patients treated with IFNalpha2a plus 13-CRA and 6% of patients treated with IFNalpha2a (P =.14).",
10944130,T2,Premise,"Median duration of response (complete and partial combined) in the group treated with the combination was 33 months (range, 9 to 50 months), versus 22 months (range, 5 to 38 months) for the second group (P =.03).",
10944130,T3,Premise,"Nineteen percent of patients treated with IFNalpha2a plus 13-CRA were progression-free at 24 months, compared with 10% of patients treated with IFNalpha2a alone (P =.05).",
10944130,T4,Premise,"Median survival time for all patients was 15 months, with no difference in survival between the two treatment arms (P =.26).",
10944130,T5,Premise,"QOL decreased during the first 8 weeks of treatment, and a partial recovery followed.",
10944130,T6,Premise,"Lower scores were associated with the combination therapy.",
10944130,T7,Claim,"Response proportion and survival did not improve significantly with the addition of 13-CRA to IFNalpha2a therapy in patients with advanced RCC.",
10944130,T8,Claim,"13-CRA may lengthen response to IFNalpha2a therapy in patients with IFNalpha2a-sensitive tumors.",
10944130,T9,Claim,"Treatment, particularly the combination therapy, was associated with a decrease in QOL.",
"10944130","Niguno","O","A randomized phase III trial was conducted to determine whether combination therapy with 13-cis-retinoic acid (13-CRA) plus interferon alfa-2a (IFNalpha2a) is superior to IFNalpha2a alone in patients with advanced renal cell carcinoma (RCC).",
"10944130","Niguno","O","Two hundred eighty-four patients were randomized to treatment with IFNalpha2a plus 13-CRA or treatment with IFNalpha2a alone.",
"10944130","Niguno","O","IFNalpha2a was given daily subcutaneously, starting at a dose of 3 million units (MU).",
"10944130","Niguno","O","The dose was escalated every 7 days from 3 to 9 MU (by increments of 3 MU), unless >/= grade 2 toxicity occurred, in which case dose escalation was stopped.",
"10944130","Niguno","O","Patients randomized to combination therapy were given oral 13-CRA 1 mg/kg/d plus IFNalpha2a.",
"10944130","Niguno","O","Quality of life (QOL) was assessed.",
11034245,T1,MajorClaim,"Intravenous 5-fluorouracil (5-FU) and leucovorin has been a mainstay of chemotherapy,",
11034245,T2,MajorClaim,"oral 5-FU derivatives have been shown a comparable antitumor activity.",
11034245,T3,Claim,"Postoperative adjuvant chemoradiation treatment after curative resection for rectal cancer was needed to reduce recurrence and improve a survival rate.",
11034245,T4,Premise,"Mean numbers of chemotherapy cycles were 6.5+/-3.7 (IV arm) vs. 7.2+/-4.3 (oral arm), respectively.",
11034245,T5,Premise,"The rate of recurrence was 9/74 (12.1%) in the IV arm and 6/92 (6.5 %) in the oral arm, respectively (P = .937).",
11034245,T6,Premise,"Local recurrence was 2/74 (stage III; 2.7%) in the IV arm and 1/92 (stage II; 1.1%) in the oral arm, respectively.",
11034245,T7,Premise,"Systemic recurrence was 7/74 (stage III; 9.4%) in the IV arm and 5/92 (stage III; 5.4%) in the oral arm, respectively.",
11034245,T8,Premise,"The most common site of systemic recurrence was the liver.",
11034245,T9,Premise,"Toxicity profile was as follows: leukopenia (30/74 vs. 17/92) and alopecia (21/74 vs. 13/92) were statistically more common in the IV arm.",
11034245,T10,Premise,"Diarrhea was more common in the oral arm.",
11034245,T11,Premise,"Poor quality of life score between two groups was observed at 1 month (23.9% vs. 13%) and 2 months (15.8% vs. 3.7%) after chemotherapy.",
11034245,T12,Premise,"Good quality of life score was observed at 1 month (19.5% vs. 49%) and 2 months (47% vs. 72%), respectively (P<.05).",
11034245,T13,Claim,"Oral doxifluridine with leucovorin shows a comparable therapeutic efficacy to intravenous 5-FU regimen with high quality of life as postoperative adjuvant therapy.",
11034245,T14,Claim,"The oral regimen also can be safely given with appropriate toxicity and tolerability.",
"11034245","Niguno","O","Intravenous 5-FU and oral doxifluridine were compared with respect to therapeutic efficacy, drug toxicity, and quality of life.",
"11034245","Niguno","O","A total of 166 patients were randomized to receive intravenous 5-FU (450 mg/m2/day) or oral doxifluridine (900 mg/m2/day) in combination with leucovorin (20 mg/m2/day) for depth of invasion, nodal status, metastasis (TNM) stage II and III patients between October 1997 and February 1999.",
"11034245","Niguno","O","Consecutive daily intravenous infusion for 5 days per every month for a total of 12 cycles (IV arm, n = 74) and oral doxifluridine daily for 3 weeks and 1 week rest for a total of 12 cycles (oral arm, n = 92).",
"11034245","Niguno","O","Drug toxicity and quality of life were observed.",
"11034245","Niguno","O","Quality of life was scored according to 22 daily activity items (good, > or =71; fair, < 70; poor, < 52).",
"11034245","Niguno","O","There was no difference of sex between two groups (IV arm: male/female = 45/29, oral arm: male/female = 59/33).",
"11034245","Niguno","O","The mean age was 52.3 vs. 59.5, respectively.",
"11034245","Niguno","O","There was also no difference of TNM stage distribution and type of operation between groups (P>.05).",
11106123,T1,Premise,"After a median follow-up time of 62 (range 18-108) weeks, the median time to progression was 38, 25, and 27 weeks for arm A, B, and C, respectively.",
11106123,T2,Premise,"With 94 patients still alive, the one-year probability of survival was 61%, 54%, and 59%, respectively.",
11106123,T3,Premise,"WHO grade 3 or 4 neutropenia and diarrhoea affected 46% and 16%, respectively, of patients treated with CPT-11 + LFA 5-FU.",
11106123,T4,Premise,"Median relative dose intensity over eight cycles (DI8) was 78% for CPT-11 and 82% for 5-FU.",
11106123,T5,Premise,"Severe toxicities of TOM + LFA-5-FU were neutropenia (16%) and diarrhoea (16%), but median relative DI8 was 93% for TOM, and 82% for 5-FU.",
11106123,T6,Premise,"CPT-11 + LFA-5-FU compares favorably in term of activity and toxicity with other combination regimens including CPT-11 and continuous infusional 5-FU.",
11106123,T7,Claim,"The hypothesis of a RR 15% higher than the MTX + LFA-5-FU treatment can not be ruled out after this interim analysis.",
11106123,T8,Claim,"The TOM + LFA 5-FU regimen showed a RR and a toxicity profile very close to the MTX + LFA 5-FU combination, and does not deserve further evaluation in advanced colorectal cancer patients.",
"11106123","Niguno","O","The aim of this randomised trial was to evaluate the activity and toxicity of a biweekly regimen including 6S-leucovorin-modulated 5-fluorouracil (LFA-5-FU), combined with either irinotecan (CPT-11 + LFA 5-FU) or raltitrexed (Tomudex) (TOM + LFA-5-FU), in advanced colorectal cancer patients, and to make a preliminary comparison of both these experimental regimens with a biweekly administration of LFA-5-FU modulated by methotrexate (MTX + LFA-5-FU).",
"11106123","Niguno","O","One hundred fifty-nine patients with advanced colorectal carcinoma previously untreated for the metastatic disease (34 of them previously exposed to adjuvant 5-FU) were randomly allocated to receive: CPT-11, 200 mg/m2 i.v.",
"11106123","Niguno","O","on day 1, followed on day 2 by LFA, 250 mg/m2 i.v.",
"11106123","Niguno","O","infusion and 5-FU, 850 mg/m2 s i.v.",
"11106123","Niguno","O","bolus (arm A); TOM, 3 mg/m2 i.v.",
"11106123","Niguno","O","on day 1, followed on day 2 by LFA, 250 mg/m2 i.v.",
"11106123","Niguno","O","infusion and 5-FU, 1050 mg/m2 i.v.",
"11106123","Niguno","O","bolus (arm B); or MTX, 750 mg/m2 i.v.",
"11106123","Niguno","O","on day 1, followed on day 2 by LFA, 250 mg/m2 i.v.",
"11106123","Niguno","O","infusion and 5-FU, 800 mg/m2 i.v.",
"11106123","Niguno","O","bolus (arm C).",
"11106123","Niguno","O","Courses were repeated every two weeks in all arms of the trial.",
"11106123","Niguno","O","Response rate (RR) was evaluated after every four courses.",
"11106123","Niguno","O","The sample size was defined to have an 80% power to detect a 35% RR for each experimental treatment, and to show a difference of at least 4% in RR with the standard treatment if the true difference is 15% or more.",
11142481,T1,Premise,"Nine CR and twenty-seven PR were obtained on one hundred eleven evaluable patients treated in experimental arm (RR = 32%, 95% confidence interval (95% CI): 24%-42%), while two CR and eleven PR were observed among one hundred three evaluable patients in control arm (RR = 13%, 95% CI: 7%-21%).",
11142481,T3,Premise,"WHO grade 3-4 toxicity occurred in 13% of cycles of experimental arm and in 8% of cycles in control arm.",
11142481,T4,Premise,"The PFS was significantly longer in experimental arm (6.2 vs. 4.3 months, odds ratio 0.66, P = 0.003),",
11142481,T5,Premise,"the overall survival was similar in both arms (14.8 months in experimental arm vs. 14.1 months in control arm);",
11142481,T6,Claim,"quality of life was similar as well.",
11142481,T7,Premise,"Eighty percent of patients receiving second-line chemotherapy in control arm were treated with continuous infusion 5-FU.",
11142481,T8,Claim,"schedule-specific biochemical modulation of FU is more active than MTX --> 5-FU as first-line treatment of advanced colorectal cancer.",
11142481,T9,Claim,"However, the overall survival was similar suggesting that alternating bolus and infusional 5-FU upfront may be as effective as giving them in sequence as first- and second-line treatment.",
"11142481","Niguno","O","We have recently suggested that bolus 5-fluorouracil (5-FU) may work via a RNA directed mechanism while continuous infusion 5-FU may kill cells via a thymidylate synthase related pathway.",
"11142481","Niguno","O","It may thus be possible to selectively modulate each schedule biochemically.",
