id_fichero,id_frase,tipo,text
11790211,T4,Premise,"In an intention-to-treat analysis comparing SDS pain intensity, SDS summary, QOL Index summary, and global rating scale scores at each time point, the only statistically significant difference observed between groups was the global rating scale score for 2 weeks postsurgery.",
11790211,T5,Premise,"The mean (median) global rating scale scores for 2 weeks postsurgery were 76.9 (80) for LAC vs 74.4 (75) for open colectomy (P =.009).",
11790211,T6,Premise,"While in the hospital, patients assigned to LAC required fewer days of both parenteral analgesics compared with patients assigned to open colectomy (mean [median], 3.2 [3] vs 4.0 [4] days; P<.001) and oral analgesics (mean [median], 1.9 [1] vs 2.2 [2] days; P =.03).",
11790211,T7,Claim,"Only minimal short-term QOL benefits were found with LAC for colon cancer compared with standard open colectomy.",
11790211,T8,Claim,"Until ongoing trials establish that LAC is as effective as open colectomy in preventing recurrence and death from colon cancer, this procedure should not be offered to patients with colon cancer.",
"11790211","Niguno","O","To compare short-term QOL outcomes after LAC vs open colectomy for colon cancer.",
"11790211","Niguno","O","Multicenter, randomized controlled trial (Clinical Outcomes of Surgical Therapy [COST]).",
"11790211","Niguno","O","Between September 1994 and February 1999, 37 of 48 centers provided data for the QOL component of the trial for 449 consecutive patients with clinically resectable colon cancer.",
"11790211","Niguno","O","Scores on the Symptoms Distress Scale (SDS), Quality of Life Index, and a single-item global rating scale at 2 days, 2 weeks, and 2 months postoperative; duration of postoperative in-hospital analgesic use; and length of stay.",
"11790211","Niguno","O","Of 449 patients, 428 provided QOL data.",
11821453,T1,Premise,"The objective response rate was 26% (95% confidence interval [CI], 18.2% to 34.4%), with seven complete and 23 partial responses.",
11821453,T2,Premise,"Response rates in 111 assessable patients with 3+ and 2+ HER2 overexpression by immunohistochemistry (IHC) were 35% (95% CI, 24.4% to 44.7%) and none (95% CI, 0% to 15.5%), respectively.",
11821453,T3,Premise,"The clinical benefit rates in assessable patients with 3+ and 2+ HER2 overexpression were 48% and 7%, respectively.",
11821453,T4,Premise,"The response rates in 108 assessable patients with and without HER2 gene amplification by fluorescence in situ hybridization (FISH) analysis were 34% (95% CI, 23.9% to 45.7%) and 7% (95% CI, 0.8% to 22.8%), respectively.",
11821453,T5,Premise,"Seventeen (57%) of 30 patients with an objective response and 22 (51%) of 43 patients with clinical benefit had not experienced disease progression at follow-up at 12 months or later.",
11821453,T6,Premise,"The most common treatment-related adverse events were chills (25% of patients), asthenia (23%), fever (22%), pain (18%), and nausea (14%).",
11821453,T7,Premise,"Cardiac dysfunction occurred in two patients (2%); both had histories of cardiac disease and did not require additional intervention after discontinuation of trastuzumab.",
11821453,T8,Claim,"There was no clear evidence of a dose-response relationship for response, survival, or adverse events.",
11821453,T9,Claim,"Single-agent trastuzumab is active and well tolerated as first-line treatment of women with metastatic breast cancer with HER2 3+ overexpression by IHC or gene amplification by FISH.",
"11821453","Niguno","O","To evaluate the efficacy and safety of first-line, single-agent trastuzumab in women with HER2-overexpressing metastatic breast cancer.",
"11821453","Niguno","O","One hundred fourteen women with HER2-overexpressing metastatic breast cancer were randomized to receive first-line treatment with trastuzumab 4 mg/kg loading dose, followed by 2 mg/kg weekly, or a higher 8 mg/kg loading dose, followed by 4 mg/kg weekly.",
11830607,T1,Claim,"Older patients, even if fit, are often considered incapable of tolerating platinum-based systemic therapy.",
11830607,T2,Premise,"Older patients had a higher incidence of cardiovascular (P =.009) and respiratory (P =.04) comorbidities and nonanalgesic medication use (P =.02).",
11830607,T3,Premise,"Leukopenia (P<.001) and neuropsychiatric toxicity (P =.002) were more common in elderly men than in younger men.",
11830607,T4,Premise,"Elderly women lost more weight than younger women (P =.006).",
11830607,T5,Premise,"The proportions with clinical partial or complete response (21.5% versus 23.3%; Fisher's exact test, P =.66), median time to progression (4.37 versus 4.30 months; log-rank test, P =.29), and survival distribution (log-rank test, P =.29; median survival, 9.05 versus 8.53 months; 1-year survival, 38% versus 29%; and 2-year survival, 14% versus 12%) were similar in patients younger than 70 years and 70 years old or older.",
11830607,T6,Premise,"Baseline quality-of-life and treatment-outcome indices were similar.",
11830607,T7,Premise,"Equivalent declines over time in functional well-being occurred in both groups.",
11830607,T8,Claim,"Advanced age alone should not preclude appropriate NSCLC treatment.",
11830607,T9,Claim,"Response rate, toxicity, and survival in fit, elderly NSCLC patients receiving platinum-based treatment appear to be similar to those in younger patients,",
11830607,T10,Claim,"although patients 70 years old or older have more comorbidities and can expect more leukopenia and neuropsychiatric toxicity.",
11830607,T11,Premise,"Other toxic effects were similar in older and younger patients.",
"11830607","Niguno","O","We performed a retrospective analysis of Eastern Cooperative Oncology Group (ECOG) 5592, a phase III randomized trial of platinum-based chemotherapy regimens for non-small-cell lung cancer (NSCLC), and compared outcomes in enrollees 70 years of age and older with those in younger patients.",
"11830607","Niguno","O","ECOG carried out a randomized phase III trial of cisplatin plus either etoposide or paclitaxel in chemotherapy-naïve NSCLC patients with stages III(B) or IV disease.",
"11830607","Niguno","O","Toxic effects, response rates, and survival rates were compared between age groups.",
"11830607","Niguno","O","All P values were two-sided.",
"11830607","Niguno","O","A total of 574 patients enrolled from August 1993 through December 1994 were evaluable.",
"11830607","Niguno","O","Eighty-six (15%) were 70 years old or older.",
11843249,T1,Premise,"The partial and complete response rate (PR + CR) was significantly greater for patients receiving SIR-Spheres when measured by tumor areas (44%) vs. 17.6%, P = 0.01) tumor volumes (50% vs. 24%, P = 0.03) and CEA (72% vs. 47%, P = 0.004).",
11843249,T2,Premise,"The median time to disease progression in the liver was significantly longer for patients receiving SIR-Spheres in comparison to patients receiving HAC alone when measured by either tumor areas (9.7 vs. 15.9 months, P = 0.001), tumor volumes (7.6 vs. 12.0 months, P = 0.04) or CEA (5.7 vs. 6.7 months, P = 0.06).",
11843249,T3,Premise,"The one, two, three and five-year survival for patients receiving SIR-Spheres was 72%, 39%, 17% and 3.5%, compared to 68%, 29%, 6.5% and 0% for HAC alone.",
11843249,T4,Premise,"Cox regression analysis suggests an improvement in survival for patients treated with SIR-Spheres who survive more than 15 months (P = 0.06).",
11843249,T5,Premise,"There was no increase in grade 3-4 treatment related toxicity and no loss of quality of life for patients receiving SIR-Spheres in comparison to patients receiving HAC alone.",
11843249,T6,Claim,"The combination of a single injection of SIR-Spheres plus HAC is substantially more effective in increasing tumor responses and progression free survival than the same regimen of HAC alone.",
"11843249","Niguno","O","SIR-Spheres are radioactive yttrium90 microspheres (SIR-Spheres, Sirtex Medical Limited, Australia) used to selectively target high levels of ionising radiation to tumors within the liver.",
"11843249","Niguno","O","This trial was designed to measure any increased patient benefit by adding a single administration of SIR-Spheres to a regimen of regional hepatic artery chemotherapy (HAC) administered as a 12 day infusion of floxuridine and repeated at monthly intervals, vs. the same chemotherapy alone.",
"11843249","Niguno","O","A phase III randomised clinical trial entering 74 patients was undertaken on patients with bi-lobar non-resectable liver metastases from primary adenocarcinoma of the large bowel.",
"11843249","Niguno","O","Patient benefit criteria assessed in the trial were tumor response, time to disease progression in the liver, overall survival, quality of life, and treatment related toxicity.",
"11843249","Niguno","O","Tumor response was measured by serial changes in both cross-sectional tumor areas and total tumor volumes, provided any response lasted not less than three months as well as changes in serum carcino-embryonic antigen (CEA).",
11896110,T1,Claim,"Phase II and III studies have shown that the addition of interleukin-2 (IL-2) and interferon alpha-2b (IFN alpha-2b) in multiagent chemotherapy (CT) for advanced melanoma increases overall response (OR), albeit without clear evidence of an improvement in overall survival (OS).",
11896110,T2,Claim,"Treatment with high-dose IL-2 can cause severe toxicity and is normally administered in an inpatient setting.",
11896110,T3,Premise,"At a median follow-up of 18 (CT) and 16 (bioCT) months, median OS was 9.5 versus 11.0 months (P =.51), respectively.",
11896110,T4,Premise,"In the 89 CT-arm patients, 18 ORs (20.2%) (three complete responders [CRs] and 15 partial responders [PRs]) were observed according to World Health Organization criteria.",
11896110,T5,Premise,"In the 87 bioCT-arm patients, 22 ORs (25.3%) (three CRs and 19 PRs) (P =.70) were recorded.",
11896110,T6,Premise,"Treatment-related toxicity was fairly similar in both arms.",
11896110,T7,Claim,"The addition of low-dose immunotherapy did not produce a statistically significant advantage in OS, time to progression, or OR.",
11896110,T8,Claim,"However, the 11-month median OS in the bioCT arm does not differ greatly from the best results with high-dose IL-2-containing regimens reported in the literature.",
11896110,T9,Claim,"our treatment schedule was carried out on outpatients and had an acceptable level of toxicity.",
"11896110","Niguno","O","We conducted a multicenter prospective randomized clinical trial in outpatients with metastatic melanoma to compare CT with biochemotherapy (bioCT) using immunomodulant doses of IL-2 and IFN alpha-2b.",
"11896110","Niguno","O","One hundred seventy-six eligible patients with advanced melanoma were randomized to receive CT (cisplatin and dacarbazine with or without carmustine every 21 days) or bioCT comprising the same CT regimen followed by low-dose subcutaneous IL-2 for 8 days and IFN alpha-2b three times a week, both for six cycles.",
16476840,T2,Premise,"Differences in mean QOL change scores from baseline to study end for epoetin alfa versus BSC were 3.17 points for the FACT-General Total, 9.90 for the FACT-An Fatigue subscale, and 7.30 for the FACT-An Anemia subscale.",
16476840,T3,Premise,"This was equivalent to corrections in QOL deficits attributable to epoetin alfa of 97.3%, 40.7%, and 38.0% for the FACT-General Total, FACT-An Fatigue, and FACT-An Anemia subscale scores, respectively, versus BSC.",
16476840,T4,Premise,"A somewhat greater QOL benefit was observed for the FACT-An Fatigue and FACT-An Anemia subscales in the subset of patients with baseline Hb levels >10.5 g/dl.",
16476840,T5,Premise,"Patients in this study had impaired QOL compared with population norms.",
16476840,T6,Claim,"Early treatment with epoetin alfa to correct anemia improved QOL in a statistically significant and clinically meaningful way, and improvements were greater in patients with baseline Hb levels >10.5 g/dl.",
"16476840","Niguno","O","To evaluate the effect of epoetin alfa on quality of life (QOL) in patients with solid tumors and mild-to-moderate anemia receiving platinum-based chemotherapy relative to population norms.",
"16476840","Niguno","O","In the original study, patients (n = 316) with hemoglobin (Hb) levels < or =12.1 g/dl were randomized 2:1 to receive either epoetin alfa at a dose of 10,000 U thrice weekly s.c. or best supportive care (BSC) to compare the effects on transfusion use, hematologic response, and QOL (measured by the Functional Assessment of Cancer Therapy-Anemia [FACT-An]and Cancer Linear Analogue Scale [CLAS]).",
"16476840","Niguno","O","The QOL data from this previously reported trial were reanalyzed here relative to population norms.",
"16476840","Niguno","O","Mean baseline QOL scores were similar between groups.",
"16476840","Niguno","O","At study completion, mean CLAS, FACT-An, FACT-An Anemia subscale, and FACT-An Fatigue subscale scores were significantly higher for patients given epoetin alfa than for those treated with BSC.",
"16476840","Niguno","O","Compared with population norms, both groups had impaired QOL at baseline.",
16476841,T1,Premise,"Significantly fewer EPO patients than BSC patients with initial Hb levels >9.7 g/dl to < or =12.1 g/dl required transfusions.",
16476841,T2,Premise,"EPO maintained Hb levels throughout the study for patients with Hb levels >11.3 g/dl to < or =12.1 g/dl, compared with a decrease with BSC.",
16476841,T3,Premise,"For patients with baseline Hb levels >10.5 g/dl, for whom the mean changes from baseline to last assessment were measured by the Cancer Linear Analogue Scale assessments of energy and overall QOL as well as by the Functional Assessment of Cancer Therapy (FACT)-Fatigue and FACT-An Anemia subscale, QOL scores were significantly greater with EPO than with BSC.",
16476841,T4,Premise,"QOL declined in patients receiving BSC,",
16476841,T5,Premise,"the mean decreases in QOL scores were greater for BSC patients with baseline Hb levels >10.5 g/dl, compared with the overall BSC group.",
16476841,T6,Claim,"In patients with cancer receiving platinum-based chemotherapy and with baseline Hb levels >10.5 g/dl, early intervention with EPO reduces transfusions, maintains Hb level, and maintains or improves QOL.",
16476841,T7,Claim,"This study supports the positive effects of early intervention when analyzed according to initial Hb value.",
"16476841","Niguno","O","This analysis of the results of a randomized, controlled trial evaluating the effects of epoetin alfa (EPO) therapy on transfusion requirements, hemoglobin (Hb), and quality of life (QOL) in patients with cancer receiving platinum-based chemotherapy was conducted to evaluate the effect of initial Hb level on study outcomes.",
"16476841","Niguno","O","Patients with Hb levels < or =12.1 g/dl were randomized 2:1 to receive EPO, 10,000 U three times weekly s.c. or best supportive care (BSC) until 4 weeks after their last chemotherapy cycle.",
"16476841","Niguno","O","For this analysis, patients were stratified by baseline Hb level (< or =9.7 g/dl, >9.7 g/dl to < or =10.5 g/dl, >10.5 g/dl to < or =11.3 g/dl, and >11.3 g/dl to < or =12.1 g/dl), and study results were reanalyzed.",
16483488,T1,Premise,"The response rate was 35.7% vs. 43.8% (P = 0.4), median TTP was 4.7 months vs. 5.5 months (P = 0.6), one-year survival rate was 38.5% vs. 58.6% (P = 0.07) in the NL and NP groups, respectively.",
16483488,T2,Premise,"Grade I-II neuro-sensory toxicity occurred significantly more frequent in NL group than in NP group (68.4% vs. 36.4%, P = 0.0017).",
16483488,T3,Premise,"However, Grade I-II granulocytopenia was significantly less occurred in NL group than in NP group (49.4% vs. 70.6%, P = 0.037).",
16483488,T4,Premise,"There was no statistically difference between the two groups regarding quality of life.",
16483488,T5,Claim,"Due to good efficacy and tolerability, the NL regimen offered a new candidate for treating advanced NSCLC.",
"16483488","Niguno","O","To evaluate the difference of efficacy, side-effects and quality of life in advanced non-small-cell lung cancer (NSCLC) patients treated with oxaliplatin plus vinorelbine or cisplatin plus vinorelbine.",
"16483488","Niguno","O","Eligible patients were randomly assigned to NL (oxaliplatin + vinorelbine) group and NP (cisplatin + vinorelbine) group in a 2:1 ratio.",
"16483488","Niguno","O","In the NL group, 70 evaluable cases were treated with oxaliplatin 130 mg/m(2) i.v.",
"16483488","Niguno","O","on day 2, and vinorelbine 25 mg/m(2) i.v.",
"16483488","Niguno","O","on days 1 and 8 in 21 days per cycle.",
"16483488","Niguno","O","In the NP group, 32 evaluable cases were treated with cisplatin 80 mg/m(2) i.v.",
"16483488","Niguno","O","divided to 2 - 3 days dosing, 21 days per cycle, and vinorelbine administered by the same way as in the NL group.",
"16483488","Niguno","O","The response rate, time to progression (TTP), one-year survival, side-effects and the quality of life were observed.",
16487438,T1,MajorClaim,"The impact of prolonged subclinical hyperthyroidism on quality of life is unclear.",
16487438,T5,Premise,"After 6 months, none of the quality of life parameters in the low-TSH group was different from baseline values.",
16487438,T6,Premise,"In the euthyroid group, motivation was significantly improved (Multidimensional Fatigue Index-20, P = 0.003),",
16487438,T7,Premise,"although this parameter did not differ from the reference group at baseline.",
16487438,T8,Premise,"A probable worsening in role limitations as a result of physical problems (Short Form-36; P = 0.050) was observed.",
16487438,T9,Premise,"No improvement in the SDQ score was observed.",
16487438,T10,Claim,"In summary, quality of life in patients with DTC and long-term subclinical hyperthyroidism in general is preserved.",
16487438,T11,Claim,"Restoration of euthyroidism in general does not affect quality of life.",
"16487438","Niguno","O","Therefore, we evaluated quality of life in patients with differentiated thyroid carcinoma (DTC) on TSH-suppressive thyroxine therapy as a model for subclinical hyperthyroidism and we investigated whether restoration to euthyroidism affects quality of life.",
"16487438","Niguno","O","We performed a prospective, single-blinded, placebo-controlled, randomized trial of 6 months' duration with two parallel groups.",
"16487438","Niguno","O","Twenty-four subjects with a history of differentiated thyroid carcinoma with > 10 years TSH-suppressive therapy with L-thyroxine completed the study.",
"16487438","Niguno","O","L-thyroxine dose was replaced by study medication containing L-thyroxine or L-thyroxine plus placebo.",
"16487438","Niguno","O","Medication was titrated to establish continuation of TSH suppression (low-TSH group) and euthyroidism (euthyroid group).",
"16487438","Niguno","O","Both groups consisted of 12 patients.",
"16487438","Niguno","O","We evaluated quality of life using five validated questionnaires.",
"16487438","Niguno","O","At baseline, the somatic disorder questionnaire (SDQ) indicated more somatic dysfunction in patients as compared with reference values, whereas the depression score (HADS) revealed a better score than the reference group.",
"16487438","Niguno","O","All other quality of life parameters were normal.",
"16487438","Niguno","O","At baseline, no significant differences between the low-TSH and the euthyroidism groups were observed.",
17664467,T1,MajorClaim,"For patients with advanced gastric or gastroesophageal cancer (AGGEC) providing clinical benefit with improved palliation is highly desirable.",
17664467,T2,Premise,"DCF significantly prolonged time to definitive worsening of KPS compared with CF (median, 6.1 v 4.8 months; hazard ratio, 1.38; 95% CI, 1.08 to 1.76; log-rank P = .009).",
17664467,T3,Premise,"Although time to definitive weight loss and time to definitive worsening of appetite favored DCF,",
17664467,T4,Premise,"Pain-free survival and time to first cancer pain-related opioid intake were comparable.",
17664467,T5,Claim,"The addition of D to CF not only significantly improved clinical benefit but also improved quality of life, time to progression, and overall survival compared with CF.",
17664467,T6,Premise,"the results were not statistically significant.",
"17664467","Niguno","O","However, a prospective evaluation of clinical benefit in AGGEC patients has never before been reported in a phase III setting.",
"17664467","Niguno","O","In a multinational trial (V325), 445 patients were randomly assigned and treated with either docetaxel plus cisplatin and fluorouracil (DCF) or cisplatin and fluorouracil (CF).",
"17664467","Niguno","O","Clinical benefit was prospectively evaluated in this trial as a secondary end point.",
"17664467","Niguno","O","The primary measure for clinical benefit analysis was time to definitive worsening by one or more categories of Karnofsky performance status (KPS).",
"17664467","Niguno","O","Secondary clinical benefit end points included time to 5% definitive weight loss, time to definitive worsening of appetite by one grade, pain-free survival (defined as time to first appearance of pain), and time to first cancer pain-related opioid intake.",
"17664467","Niguno","O","Clinical benefit assessments were recorded at each clinic visit.",
"17664467","Niguno","O","Clinical benefit assessments were performed in more than 75% of patients throughout V325.",
"17664467","Niguno","O","To our knowledge, V325 is the first phase III trial to report clinical benefit in AGGEC patients.",
"17664467","Niguno","O","Clinical benefit was assessed beyond protocol-specific chemotherapy.",
19704057,T1,Premise,"The most favorable effect was observed in patients with low hepatic tumor load and resected primary tumor.",
19704057,T2,Premise,"Seven and nine deaths were observed in the octreotide LAR and placebo groups, respectively.",
19704057,T3,Premise,"The HR for overall survival was 0.81 (95% CI, 0.30 to 2.18).",
19704057,T4,Claim,"Octreotide LAR significantly lengthens time to tumor progression compared with placebo in patients with functionally active and inactive metastatic midgut NETs.",
19704057,T5,Premise,"Because of the low number of observed deaths, survival analysis was not confirmatory.",
19704057,T6,Premise,"Median time to tumor progression in the octreotide LAR and placebo groups was 14.3 and 6 months, respectively (hazard ratio [HR] = 0.34; 95% CI, 0.20 to 0.59; P = .000072).",
19704057,T7,Premise,"After 6 months of treatment, stable disease was observed in 66.7% of patients in the octreotide LAR group and 37.2% of patients in the placebo group.",
"19704057","Niguno","O","Somatostatin analogs are indicated for symptom control in patients with gastroenteropancreatic neuroendocrine tumors (NETs).",
"19704057","Niguno","O","The ability of somatostatin analogs to control the growth of well-differentiated metastatic NETs is a matter of debate.",
"19704057","Niguno","O","We performed a placebo-controlled, double-blind, phase IIIB study in patients with well-differentiated metastatic midgut NETs.",
"19704057","Niguno","O","The hypothesis was that octreotide LAR prolongs time to tumor progression and survival.",
"19704057","Niguno","O","Treatment-naive patients were randomly assigned to either placebo or octreotide LAR 30 mg intramuscularly in monthly intervals until tumor progression or death.",
